order_id,order_date,category,channel,quantity,revenue,cogs
NR-7538,2026-01-26,Outdoor,Marketplace,2,210.51,101.0
NR-8468,2026-06-11,Home Goods,Web,3,210.71,112.95
NR-6755,2025-10-09,Home Goods,Web,1,66.84,33.25
NR-5558,2025-04-10,Electronics,Marketplace,2,386.69,221.26
NR-7096,2025-11-27,Outdoor,Web,2,223.73,109.08
NR-6640,2025-09-27,Beauty,Web,3,112.0,43.39
NR-5407,2025-03-16,Home Goods,Web,2,153.55,77.57
NR-6644,2025-09-08,Beauty,Web,2,68.89,27.29
NR-6285,2025-07-20,Outdoor,Marketplace,2,216.06,111.56
NR-7660,2026-02-07,Apparel,Web,2,113.74,52.13
NR-8019,2026-04-10,Home Goods,Web,2,132.64,68.33
NR-7801,2026-03-15,Home Goods,Retail Store,3,215.83,105.2
NR-8590,2026-06-19,Outdoor,Web,1,82.61,40.35
NR-7022,2025-11-20,Apparel,Web,3,164.41,82.14
NR-7608,2026-02-03,Home Goods,Web,2,111.45,58.91
NR-8273,2026-05-26,Apparel,Web,1,50.88,24.08
NR-7293,2025-12-10,Outdoor,Web,1,85.96,41.14
NR-7012,2025-11-02,Apparel,Retail Store,1,56.85,28.02
NR-5872,2025-05-01,Beauty,Web,1,30.87,12.23
NR-6722,2025-10-02,Electronics,Web,1,254.82,142.5
NR-7804,2026-03-02,Home Goods,Web,1,70.0,35.56
NR-5030,2025-01-20,Electronics,Retail Store,1,226.5,121.17
NR-7084,2025-11-23,Outdoor,Retail Store,1,103.84,52.02
NR-5485,2025-03-18,Beauty,Web,3,104.99,44.37
NR-6839,2025-10-12,Beauty,Retail Store,3,98.74,40.33
NR-5553,2025-03-20,Outdoor,Retail Store,1,104.29,53.0
NR-5873,2025-05-09,Beauty,Web,3,99.53,38.89
NR-6063,2025-06-19,Beauty,Retail Store,3,109.78,42.84
NR-6040,2025-06-26,Beauty,Marketplace,3,82.05,30.52
NR-5774,2025-05-01,Electronics,,2,436.69,223.48
NR-6506,2025-09-25,Electronics,Web,1,210.16,111.83
NR-5129,2025-01-06,Beauty,Web,1,34.27,14.16
NR-7683,2026-02-10,Beauty,Web,2,74.38,30.45
NR-7603,2026-02-22,Home Goods,Web,2,142.06,75.22
NR-5848,2025-05-11,Apparel,Web,1,53.69,24.67
NR-7861,2026-03-01,APPAREL,Web,2,88.8,41.36
NR-6162,2025-07-12,Home Goods,Web,1,70.03,35.9
NR-5455,2025-03-13,Apparel,Retail Store,1,53.94,27.0
NR-7211,2025-12-16,Apparel,Marketplace,2,101.63,48.77
NR-6524,2025-09-25,Electronics,Retail Store,1,194.24,113.14
NR-6589,2025-09-13,Apparel,Marketplace,2,94.24,45.15
NR-5031,2025-01-05,Electronics,Web,1,214.96,116.41
NR-8159,2026-04-13,Outdoor,Web,2,224.71,110.1
NR-5493,2025-03-26,Beauty,Web,2,65.43,27.0
NR-6817,2025-10-16,Beauty,Retail Store,3,87.77,34.22
NR-6280,2025-07-21,Outdoor,Retail Store,1,88.86,45.86
NR-6380,2025-08-18,Apparel,Web,2,112.07,51.53
NR-7578,2026-02-16,Electronics,Web,2,500.16,321.47
NR-6309,2025-08-11,Electronics,Web,2,401.26,223.07
NR-7090,2025-11-10,Outdoor,Web,1,85.52,45.14
NR-7423,2026-01-03,Apparel,Web,1,51.88,24.96
NR-5885,2025-05-22,Outdoor,Web,2,204.55,97.91
NR-7038,2025-11-27,Beauty,Retail Store,1,31.51,12.38
NR-8533,2026-06-01,Apparel,Retail Store,2,102.66,48.39
NR-6299,2025-08-02,Electronics,Retail Store,1,233.1,137.05
NR-6629,2025-09-12,Beauty,Web,3,93.46,35.59
NR-8296,2026-05-02,Apparel,Web,3,124.48,57.22
NR-7329,2026-01-27,Electronics,Web,1,221.97,148.24
NR-6193,2025-07-07,Apparel,Web,1,53.92,27.83
NR-6939,2025-11-05,Home Goods,Marketplace,3,225.92,122.46
NR-5933,2025-06-19,Electronics,Web,2,479.05,275.89
NR-8424,2026-06-15,Electronics,Retail Store,2,511.7,394.56
NR-8134,2026-04-26,Outdoor,Web,2,188.09,92.18
NR-7860,2026-03-12,Apparel,Retail Store,1,51.64,25.64
NR-7218,2025-12-05,Apparel,Web,3,165.6,79.52
NR-7882,2026-03-04,Beauty,Web,2,61.09,24.56
NR-6480,2025-08-18,Outdoor,Web,1,85.6,42.9
NR-6863,2025-10-12,Outdoor,Web,2,176.19,89.68
NR-7466,2026-01-04,Beauty,Retail Store,1,37.7,14.57
NR-5056,2025-01-09,Home Goods,Retail Store,2,147.06,76.58
NR-7712,2026-02-18,Outdoor,Web,3,330.1,162.23
NR-7286,2025-12-22,outdoor,Retail Store,3,265.49,127.37
NR-7449,2026-01-14,Beauty,Retail Store,3,113.06,44.35
NR-7005,2025-11-08,Apparel,Retail Store,1,48.82,23.47
NR-5596,2025-04-24,Electronics,Web,2,411.01,236.61
NR-7715,2026-02-10,Outdoor,Retail Store,2,206.74,101.96
NR-5512,2025-03-11,Beauty,Retail Store,3,106.53,42.5
NR-5134,2025-01-07,Beauty,Retail Store,1,31.05,12.18
NR-7427,2026-01-25,Apparel,Web,2,92.6,45.3
NR-8109,2026-04-01,Beauty,Web,2,65.25,26.37
NR-5155,2025-01-03,Outdoor,Retail Store,2,217.8,107.28
NR-8164,2026-04-16,Outdoor,,3,271.89,144.92
NR-6038,2025-06-20,Beauty,Web,2,69.93,26.53
NR-5925,2025-06-16,Electronics,Web,3,759.98,417.26
NR-8007,2026-04-13,Home Goods,Retail Store,1,58.04,31.29
NR-8024,2026-04-21,home goods,Retail Store,3,192.9,99.25
NR-6133,2025-07-24,Electronics,Retail Store,1,256.35,139.78
NR-8234,2026-05-01,Home Goods,Web,1,67.34,36.42
NR-5530,2025-03-10,Outdoor,Retail Store,2,210.47,110.69
NR-5765,2025-05-11,Electronics,Web,3,767.02,417.42
NR-8047,2026-04-27,Apparel,Web,1,45.42,22.54
NR-5950,2025-06-01,Home Goods,Web,3,209.57,111.32
NR-8037,2026-04-26,Apparel,Web,1,49.56,24.45
NR-8444,2026-06-23,Electronics,Web,2,434.71,349.29
NR-8183,2026-05-26,Electronics,Retail Store,1,234.67,175.16
NR-7979,2026-04-26,Electronics,Web,2,424.72,306.12
NR-5876,2025-05-23,Beauty,Web,2,60.18,23.77
NR-5813,2025-05-16,Home Goods,Web,3,221.79,110.15
NR-7732,2026-02-26,Outdoor,Web,2,195.66,92.27
NR-7848,2026-03-18,Apparel,Web,3,143.39,69.74
NR-7468,2026-01-22,Beauty,Web,1,38.04,15.37
NR-5409,2025-03-22,Home Goods,Web,2,127.04,65.26
NR-7285,2025-12-20,Outdoor,Web,2,198.43,95.83
NR-6366,2025-08-18,Home Goods,Web,3,220.51,112.58
NR-5296,2025-02-25,Beauty,Web,2,74.56,30.34
NR-5200,2025-02-11,Electronics,Marketplace,3,654.76,368.87
NR-5375,2025-03-27,Electronics,Marketplace,2,470.19,242.83
NR-5585,2025-04-08,Electronics,Web,2,484.87,257.99
NR-7147,2025-12-04,Electronics,Web,1,239.72,144.87
NR-7734,2026-02-01,Outdoor,Marketplace,3,252.93,130.6
NR-6740,2025-10-07,Home Goods,Marketplace,2,123.38,62.57
NR-5647,2025-04-24,Apparel,Web,3,145.94,69.74
NR-5109,2025-01-06,Apparel,Web,2,111.12,54.41
NR-7227,2025-12-18,Apparel,Web,3,172.41,77.0
NR-7670,2026-02-22,Beauty,Web,2,75.55,31.69
NR-6578,2025-09-19,Apparel,Web,1,43.84,20.53
NR-7872,2026-03-21,Apparel,Web,2,112.75,52.3
NR-5630,2025-04-13,Home Goods,Marketplace,1,75.37,36.78
NR-5157,2025-01-08,Outdoor,Web,3,328.27,169.7
NR-7206,2025-12-04,Apparel,Web,2,107.65,49.92
NR-8535,2026-06-25,Beauty,Web,1,32.58,12.55
NR-8476,2026-06-20,Home Goods,Retail Store,3,233.49,114.48
NR-7182,2025-12-16,Home Goods,Web,2,134.71,73.86
NR-7533,2026-01-27,Outdoor,Marketplace,3,275.31,136.62
NR-7100,2025-11-12,Outdoor,Web,3,299.22,153.28
NR-8014,2026-04-19,Home Goods,Web,3,210.36,108.37
NR-8036,2026-04-08,Home Goods,Retail Store,3,209.83,111.52
NR-7377,2026-01-12,Home Goods,Retail Store,2,145.25,75.73
NR-7784,2026-03-26,Electronics,Retail Store,3,618.69,435.99
NR-7802,2026-03-04,Home Goods,Web,1,65.26,34.18
NR-6665,2025-09-18,Outdoor,Web,3,301.52,144.1
NR-7960,2026-04-27,Electronics,Retail Store,2,453.59,344.28
NR-8320,2026-05-22,Beauty,Web,1,30.29,11.69
NR-6988,2025-11-08,Apparel,Marketplace,2,82.83,40.15
NR-7070,2025-11-03,Outdoor,Retail Store,2,219.84,106.58
NR-6514,2025-09-10,Electronics,Web,3,654.17,376.8
NR-7832,2026-03-21,Home Goods,Web,2,111.8,58.42
NR-7521,2026-01-20,Outdoor,Web,2,227.79,108.29
NR-6306,2025-08-20,Electronics,Web,3,681.48,377.52
NR-5608,2025-04-25,Home Goods,Retail Store,3,168.24,84.97
NR-8488,2026-06-02,Home Goods,Retail Store,1,69.8,35.89
NR-6967,2025-11-01,Home Goods,Web,2,123.66,66.83
NR-8581,2026-06-25,Beauty,Web,2,76.4,30.51
NR-5497,2025-03-17,Beauty,Web,1,37.57,15.23
NR-8592,2026-06-15,Outdoor,Web,2,173.52,83.51
NR-7337,2026-01-27,Electronics,Web,2,503.61,347.47
NR-6668,2025-09-22,Outdoor,Retail Store,3,313.07,156.65
NR-7515,2026-01-14,Outdoor,Web,2,211.07,106.87
NR-5604,2025-04-16,Home Goods,Web,1,74.19,38.18
NR-5066,2025-01-17,Home Goods,Web,2,148.39,73.23
NR-5451,2025-03-12,Apparel,Web,2,84.41,41.53
NR-8584,2026-06-26,Beauty,Retail Store,3,106.12,41.12
NR-8615,2026-06-18,Outdoor,Web,3,257.45,126.47
NR-8560,2026-06-13,Beauty,Web,1,31.43,12.2
NR-5143,2025-01-04,Beauty,Marketplace,1,37.13,14.39
NR-8453,2026-06-04,Home Goods,Web,3,170.11,85.31
NR-6797,2025-10-17,Apparel,Retail Store,1,55.84,25.77
NR-7764,2026-03-08,ELECTRONICS,Retail Store,2,378.39,261.36
NR-8627,2026-06-25,Outdoor,Marketplace,3,309.05,149.99
NR-8145,2026-04-03,Outdoor,Web,1,108.74,57.93
NR-7580,2026-02-25,Electronics,Retail Store,2,408.65,263.21
NR-6627,2025-09-16,Beauty,Web,2,75.39,28.86
NR-6194,2025-07-13,Apparel,Web,3,165.67,85.2
NR-6504,2025-09-27,Electronics,Marketplace,1,196.44,113.37
NR-6144,2025-07-21,Home Goods,Web,3,174.01,90.64
NR-5682,2025-04-15,Beauty,Web,1,37.4,15.64
NR-5089,2025-01-17,Apparel,Web,3,148.41,73.26
NR-7269,2025-12-21,Beauty,Web,3,99.01,38.76
NR-5972,2025-06-18,Home Goods,Web,3,173.0,93.32
NR-6692,2025-09-07,Outdoor,Retail Store,3,295.65,142.11
NR-7520,2026-01-12,Outdoor,Web,2,167.63,85.86
NR-6182,2025-07-27,Apparel,Web,1,53.63,25.69
NR-5623,2025-04-04,Home Goods,Retail Store,1,55.72,28.8
NR-7339,2026-01-17,Electronics,Web,1,233.61,149.97
NR-8305,2026-05-01,Apparel,Web,1,51.81,25.62
NR-6273,2025-07-09,Outdoor,Web,3,266.1,128.8
NR-6978,2025-11-05,Home Goods,Web,3,182.7,96.77
NR-7311,2025-12-06,Outdoor,Web,1,106.69,52.02
NR-5420,2025-03-23,Home Goods,Web,1,71.89,36.25
NR-7878,2026-03-09,Apparel,Retail Store,2,88.81,41.81
NR-5140,2025-01-23,Beauty,Web,2,63.75,24.32
NR-6490,2025-08-22,Outdoor,Retail Store,2,212.06,110.71
NR-7510,2026-01-17,Outdoor,Web,3,284.85,139.1
NR-6501,2025-09-19,Electronics,Web,3,597.41,342.41
NR-5911,2025-05-27,Outdoor,Web,2,197.57,96.31
NR-5105,2025-01-20,Apparel,Web,1,47.67,23.5
NR-7774,2026-03-20,Electronics,Web,3,726.07,516.05
NR-8202,2026-05-21,electronics,Retail Store,2,406.8,319.86
NR-5942,2025-06-12,Electronics,Web,2,482.15,271.38
NR-6520,2025-09-10,Electronics,Retail Store,2,462.19,248.57
NR-5996,2025-06-04,Apparel,Retail Store,2,96.48,46.23
NR-8220,2026-05-25,Electronics,Retail Store,3,739.8,561.85
NR-6635,2025-09-15,Beauty,Retail Store,1,28.91,11.11
NR-7661,2026-02-09,Apparel,Web,2,92.18,44.53
NR-8054,2026-04-12,Apparel,Web,3,136.56,65.6
NR-6148,2025-07-11,Home Goods,Retail Store,2,150.16,73.91
NR-7319,2026-01-12,Electronics,Marketplace,1,253.37,164.19
NR-6372,2025-08-09,Home Goods,Web,3,199.17,102.13
NR-6392,2025-08-12,Apparel,Retail Store,2,82.46,38.93
NR-5350,2025-02-23,Outdoor,Web,2,189.53,96.98
NR-6045,2025-06-14,Beauty,Marketplace,2,55.44,21.07
NR-5518,2025-03-19,Outdoor,Web,1,98.21,49.13
NR-8016,2026-04-14,Home Goods,Web,3,193.46,103.86
NR-8074,2026-04-02,Apparel,Marketplace,2,93.26,46.79
NR-5049,2025-01-17,Home Goods,Retail Store,1,70.22,34.67
NR-7969,2026-04-18,Electronics,Web,3,730.74,516.99
NR-6085,2025-06-01,Outdoor,Web,3,319.37,151.05
NR-5053,2025-01-04,Home Goods,Marketplace,1,73.38,38.38
NR-6100,2025-06-09,Outdoor,Web,1,85.26,41.55
NR-6586,2025-09-19,Apparel,Retail Store,3,150.89,73.14
NR-8184,2026-05-07,Electronics,Web,1,243.59,180.44
NR-8342,2026-05-16,Beauty,Web,3,102.55,40.45
NR-6500,2025-09-10,Electronics,Web,3,739.32,429.01
NR-5818,2025-05-14,Apparel,Web,3,127.26,61.26
NR-6168,2025-07-23,Home Goods,Web,3,168.26,82.83
NR-6567,2025-09-04,Home Goods,Web,1,76.54,41.04
NR-5639,2025-04-11,Apparel,Web,1,51.85,25.74
NR-6604,2025-09-19,Apparel,Web,3,132.26,59.91
NR-6050,2025-06-08,Beauty,Web,1,29.56,11.03
NR-5251,2025-02-18,Home Goods,Web,3,179.78,89.58
NR-8469,2026-06-09,Home Goods,Web,3,228.38,123.0
NR-6789,2025-10-16,Apparel,Web,1,43.67,19.65
NR-5956,2025-06-02,Home Goods,Web,3,207.03,109.85
NR-5025,2025-01-24,Electronics,Web,2,454.66,246.17
NR-6429,2025-08-01,Beauty,Web,3,93.44,35.79
NR-7125,2025-12-02,Electronics,Web,3,642.2,415.61
NR-7296,2025-12-15,Outdoor,Marketplace,2,169.28,81.06
NR-6409,2025-08-21,Apparel,Retail Store,2,86.98,43.31
NR-7236,2025-12-03,Beauty,Web,3,102.57,39.58
NR-8241,2026-05-03,Home Goods,Marketplace,1,69.73,35.58
NR-5272,2025-02-03,Apparel,Web,3,167.5,77.44
NR-7288,2025-12-12,Outdoor,Retail Store,1,91.08,46.57
NR-5905,2025-05-12,Outdoor,Web,2,180.34,89.23
NR-5310,2025-02-20,Beauty,Retail Store,2,75.4,28.95
NR-5984,2025-06-05,Home Goods,Marketplace,1,76.96,40.95
NR-5241,2025-02-10,Home Goods,Web,2,143.26,73.67
NR-7442,2026-01-26,Apparel,Marketplace,1,48.2,22.58
NR-7943,2026-03-12,Outdoor,Web,3,286.91,150.88
NR-5951,2025-06-10,Home Goods,Web,3,210.74,113.09
NR-5507,2025-03-06,Beauty,Web,1,36.85,14.76
NR-6086,2025-06-16,Outdoor,Retail Store,1,103.5,51.51
NR-5898,2025-05-17,Outdoor,Retail Store,3,249.87,122.15
NR-6874,2025-10-22,Outdoor,Web,2,178.58,87.4
NR-5744,2025-04-18,Outdoor,Web,2,226.23,113.43
NR-6179,2025-07-05,Home Goods,Retail Store,3,226.52,120.05
NR-7326,2026-01-10,Electronics,Retail Store,1,207.85,134.44
NR-8464,2026-06-04,Home Goods,Marketplace,3,174.91,90.75
NR-7633,2026-02-04,Apparel,Web,2,91.22,44.22
NR-5764,2025-05-01,Electronics,Web,1,258.83,132.04
NR-6515,2025-09-12,Electronics,Web,3,614.44,357.38
NR-5273,2025-02-04,Apparel,Retail Store,1,48.35,23.27
NR-7426,2026-01-13,Apparel,Web,3,158.7,79.19
NR-5306,2025-02-14,Beauty,Web,1,27.76,11.08
NR-7110,2025-12-26,Electronics,Retail Store,2,478.8,286.98
NR-5260,2025-02-16,Apparel,Web,3,128.15,63.23
NR-6751,2025-10-01,Home Goods,Marketplace,1,71.62,38.59
NR-8061,2026-04-13,Apparel,Retail Store,3,123.69,59.64
NR-5502,2025-03-11,Beauty,Web,3,88.62,36.79
NR-6651,2025-09-18,Outdoor,Retail Store,1,83.78,43.35
NR-7047,2025-11-08,Beauty,Web,1,32.84,13.63
NR-6135,2025-07-09,Electronics,Marketplace,2,509.49,286.75
NR-7867,2026-03-10,Apparel,Web,3,130.66,60.11
NR-7103,2025-11-15,Outdoor,Web,1,109.2,53.35
NR-5252,2025-02-25,Home Goods,Web,3,197.38,97.92
NR-7762,2026-03-16,Electronics,Web,1,195.48,137.74
NR-5214,2025-02-09,Electronics,Web,3,607.77,319.49
NR-5875,2025-05-03,Beauty,Web,2,70.68,27.83
NR-8295,2026-05-24,Apparel,Retail Store,2,84.07,40.43
NR-7769,2026-03-16,Electronics,Retail Store,3,742.32,498.35
NR-8243,2026-05-09,Home Goods,Web,1,61.63,30.83
NR-7373,2026-01-14,Home Goods,Web,2,132.14,66.74
NR-6221,2025-07-11,Beauty,Retail Store,1,30.47,12.23
NR-8329,2026-05-03,Beauty,Web,1,37.43,14.24
NR-7116,2025-12-19,Electronics,Retail Store,1,223.82,138.04
NR-6671,2025-09-17,Outdoor,Retail Store,2,178.02,91.34
NR-5895,2025-05-24,Outdoor,Retail Store,3,320.76,164.68
NR-8286,2026-05-23,Apparel,Web,3,141.38,67.38
NR-6918,2025-11-22,Electronics,Web,3,591.53,365.9
NR-6953,2025-11-22,Home Goods,Web,1,72.41,38.7
NR-6945,2025-11-03,Home Goods,Marketplace,3,167.88,85.59
NR-6211,2025-07-01,Apparel,Retail Store,3,167.47,81.25
NR-7042,2025-11-20,Beauty,Marketplace,3,84.0,33.89
NR-7444,2026-01-23,Apparel,Web,3,132.47,64.46
NR-8069,2026-04-19,Apparel,Web,1,44.08,20.92
NR-7112,2025-12-17,Electronics,Marketplace,3,633.81,389.02
NR-5854,2025-05-02,Beauty,Retail Store,3,81.77,34.39
NR-6139,2025-07-04,Home Goods,Marketplace,2,123.85,65.33
NR-8368,2026-05-08,Outdoor,Web,2,200.08,100.53
NR-7411,2026-01-08,Apparel,Retail Store,3,138.57,65.22
NR-6337,2025-08-04,Home Goods,Web,2,119.89,63.42
NR-5128,2025-01-07,Beauty,Web,3,103.01,40.57
NR-5760,2025-05-12,Electronics,Marketplace,2,460.08,257.38
NR-7488,2026-01-20,Beauty,Web,2,63.26,26.32
NR-8559,2026-06-04,Beauty,Web,1,30.74,12.82
NR-6043,2025-06-03,Beauty,Retail Store,1,37.27,15.02
NR-6248,2025-07-12,Beauty,Marketplace,3,89.5,35.59
NR-8390,2026-05-18,Outdoor,Retail Store,2,191.63,97.77
NR-7611,2026-02-23,Home Goods,Retail Store,1,63.55,33.43
NR-7750,2026-03-03,Electronics,Web,1,247.5,182.64
NR-7290,2025-12-06,Outdoor,Retail Store,3,334.97,163.2
NR-6099,2025-06-26,Outdoor,Marketplace,3,311.25,151.4
NR-5829,2025-05-19,Apparel,Marketplace,1,48.16,21.95
NR-8170,2026-04-19,Outdoor,Web,2,175.6,93.53
NR-8473,2026-06-27,HOME GOODS,Retail Store,1,64.28,33.42
NR-5359,2025-02-27,Outdoor,Marketplace,2,197.16,101.28
NR-6855,2025-10-18,Beauty,Web,3,102.82,41.77
NR-6247,2025-07-09,Beauty,Web,2,59.0,23.01
NR-7417,2026-01-01,Apparel,Retail Store,2,104.02,48.51
NR-5268,2025-02-09,Apparel,Web,2,93.96,45.62
NR-8515,2026-06-13,Apparel,Marketplace,1,51.69,24.82
NR-6540,2025-09-26,Home Goods,Web,1,59.24,30.12
NR-5794,2025-05-16,Home Goods,Retail Store,2,112.41,56.47
NR-6664,2025-09-08,Outdoor,Retail Store,2,194.79,99.93
NR-8155,2026-04-02,Outdoor,Retail Store,3,295.8,153.03
NR-6984,2025-11-12,Home Goods,Marketplace,1,77.31,41.02
NR-6551,2025-09-12,Home Goods,Retail Store,3,200.38,100.79
NR-7428,2026-01-25,Apparel,Marketplace,3,125.5,58.22
NR-8212,2026-05-16,Electronics,Web,1,230.52,172.86
NR-5536,2025-03-03,Outdoor,Web,1,83.96,43.25
NR-8055,2026-04-11,Apparel,Web,1,45.0,21.3
NR-8321,2026-05-07,Beauty,Web,3,91.09,35.35
NR-8299,2026-05-09,Apparel,Web,3,134.14,64.15
NR-5318,2025-02-18,Beauty,Retail Store,3,96.5,39.35
NR-8058,2026-04-08,Apparel,Retail Store,2,100.59,48.41
NR-6927,2025-11-22,Electronics,Web,2,521.84,301.92
NR-8020,2026-04-22,Home Goods,Web,3,202.48,103.17
NR-7104,2025-11-12,Outdoor,Web,2,171.23,85.96
NR-6407,2025-08-19,Apparel,Marketplace,2,106.0,50.34
NR-7405,2026-01-27,HOME GOODS,Web,1,65.53,35.5
NR-6898,2025-11-02,Electronics,Web,2,407.64,242.63
NR-5510,2025-03-19,Beauty,Retail Store,1,29.41,11.41
NR-6570,2025-09-10,Apparel,Web,3,164.6,77.22
NR-8148,2026-04-13,Outdoor,Retail Store,3,318.79,161.39
NR-8358,2026-05-26,Outdoor,Web,2,178.74,87.19
NR-6249,2025-07-17,Beauty,Retail Store,3,114.19,47.11
NR-6210,2025-07-05,Apparel,Marketplace,2,93.05,44.13
NR-7058,2025-11-03,Beauty,Marketplace,2,75.92,31.82
NR-7645,2026-02-18,Apparel,Retail Store,2,101.04,48.2
NR-6710,2025-10-11,Electronics,Web,3,706.67,399.66
NR-7230,2025-12-09,Apparel,Web,2,102.57,48.79
NR-5627,2025-04-01,Home Goods,Web,3,183.5,90.05
NR-6140,2025-07-07,Home Goods,Web,3,181.66,95.44
NR-5946,2025-06-18,Electronics,Retail Store,2,429.55,245.45
NR-7185,2025-12-08,Home Goods,Web,3,218.83,119.04
NR-6593,2025-09-17,Apparel,Retail Store,3,148.81,68.74
NR-5865,2025-05-18,Beauty,Marketplace,1,28.34,11.06
NR-6793,2025-10-04,Apparel,Retail Store,3,168.74,81.02
NR-7955,2026-03-10,Outdoor,Web,1,98.68,48.97
NR-7064,2025-11-13,Beauty,Web,1,31.48,13.2
NR-7556,2026-02-09,Electronics,Web,2,468.05,319.73
NR-5700,2025-04-21,Beauty,Web,1,31.45,12.99
NR-5717,2025-04-20,Outdoor,Retail Store,1,95.22,46.22
NR-7819,2026-03-19,Home Goods,Web,3,170.18,84.12
NR-6872,2025-10-13,Outdoor,Web,1,99.4,47.64
NR-8551,2026-06-21,Beauty,Retail Store,3,102.68,41.0
NR-5125,2025-01-20,Beauty,Web,2,61.49,24.93
NR-7917,2026-03-04,Beauty,Retail Store,1,31.18,12.55
NR-7926,2026-03-25,Outdoor,Marketplace,2,187.12,90.01
NR-5256,2025-02-03,Apparel,Web,3,133.15,63.81
NR-6853,2025-10-26,Beauty,Retail Store,3,110.38,42.31
NR-8200,2026-05-25,Electronics,Web,3,696.84,527.26
NR-6577,2025-09-05,Apparel,Web,3,143.05,65.05
NR-7887,2026-03-21,Beauty,Web,1,32.91,13.37
NR-5582,2025-04-07,Electronics,Retail Store,3,612.58,354.28
NR-5091,2025-01-27,Apparel,Web,2,85.4,43.86
NR-8322,2026-05-17,Beauty,Web,3,89.24,33.96
NR-6807,2025-10-09,Apparel,Marketplace,3,123.71,56.37
NR-5016,2025-01-27,Electronics,Web,2,388.89,207.8
NR-8496,2026-06-13,Apparel,Marketplace,1,42.37,20.82
NR-7205,2025-12-02,Apparel,Web,3,162.86,73.52
NR-6374,2025-08-16,Apparel,Web,3,142.93,68.31
NR-6313,2025-08-10,Electronics,Marketplace,2,426.35,234.3
NR-6770,2025-10-02,Apparel,Web,1,50.32,22.65
NR-7931,2026-03-08,Outdoor,Web,2,199.26,94.97
NR-6565,2025-09-21,Home Goods,Web,2,142.74,70.68
NR-5990,2025-06-07,Home Goods,Web,1,74.75,38.48
NR-5971,2025-06-01,Home Goods,Retail Store,2,115.1,63.16
NR-5658,2025-04-11,Apparel,Retail Store,2,86.7,42.36
NR-5382,2025-03-12,Electronics,Retail Store,2,456.23,240.49
NR-6242,2025-07-10,Beauty,Retail Store,3,85.04,35.17
NR-8443,2026-06-13,Electronics,Web,1,208.7,162.63
NR-6731,2025-10-14,Home Goods,Retail Store,2,120.13,58.8
NR-7138,2025-12-16,Electronics,Web,2,375.89,233.79
NR-7722,2026-02-01,Outdoor,Web,1,102.33,49.61
NR-7477,2026-01-04,Beauty,Retail Store,1,33.2,13.77
NR-5102,2025-01-23,Apparel,Web,1,52.43,25.36
NR-8126,2026-04-02,Beauty,Web,1,34.27,13.12
NR-8313,2026-05-26,Beauty,Marketplace,2,69.35,26.04
NR-7505,2026-01-06,Outdoor,Web,1,90.95,44.84
NR-8060,2026-04-07,apparel,Retail Store,1,42.82,21.5
NR-5614,2025-04-07,Home Goods,Web,3,199.17,100.07
NR-6552,2025-09-18,Home Goods,Marketplace,1,64.44,33.51
NR-5913,2025-05-14,Outdoor,Web,1,108.46,54.77
NR-6151,2025-07-15,Home Goods,Web,3,168.08,86.93
NR-7532,2026-01-27,Outdoor,Web,3,268.59,136.54
NR-7091,2025-11-19,Outdoor,Web,2,216.07,107.31
NR-5422,2025-03-14,Home Goods,Retail Store,1,65.79,33.97
NR-5593,2025-04-17,Electronics,Web,3,607.39,350.94
NR-8160,2026-04-21,Outdoor,Web,1,98.57,49.31
NR-7086,2025-11-09,Outdoor,Web,1,82.09,43.33
NR-6136,2025-07-23,Electronics,Marketplace,2,429.77,244.58
NR-6999,2025-11-13,Apparel,Web,2,88.09,45.19
NR-5588,2025-04-12,Electronics,Marketplace,1,262.94,149.29
NR-7857,2026-03-11,Apparel,Web,3,127.83,59.03
NR-5998,2025-06-06,Apparel,Retail Store,2,102.55,47.55
NR-7501,2026-01-24,Outdoor,Marketplace,3,339.62,170.09
NR-7865,2026-03-10,Apparel,Web,1,54.34,25.49
NR-7463,2026-01-07,Beauty,Retail Store,1,31.46,12.14
NR-5160,2025-01-20,Outdoor,Retail Store,3,262.67,129.44
NR-7970,2026-04-06,Electronics,Retail Store,3,780.42,580.09
NR-6169,2025-07-07,Home Goods,Web,3,221.52,109.85
NR-8150,2026-04-12,Outdoor,Retail Store,3,259.41,129.97
NR-5474,2025-03-23,Apparel,Web,2,97.3,44.66
NR-6734,2025-10-27,Home Goods,Web,2,135.41,71.22
NR-6281,2025-07-06,Outdoor,Web,2,177.39,89.05
NR-7144,2025-12-20,Electronics,Web,1,251.77,162.02
NR-6209,2025-07-10,Apparel,Retail Store,1,44.61,22.36
NR-6339,2025-08-04,Home Goods,Marketplace,3,216.73,109.24
NR-7797,2026-03-03,Home Goods,Web,1,67.39,35.5
NR-8187,2026-05-09,Electronics,Retail Store,1,213.26,165.69
NR-7836,2026-03-09,Apparel,Web,2,85.38,41.97
NR-6122,2025-07-15,Electronics,Web,3,753.55,424.19
NR-7274,2025-12-04,Beauty,Marketplace,3,114.36,44.89
NR-7498,2026-01-24,Outdoor,Web,2,205.13,98.05
NR-7924,2026-03-07,Outdoor,Retail Store,2,170.72,82.88
NR-7898,2026-03-19,Beauty,Web,2,57.73,22.4
NR-5381,2025-03-01,Electronics,Web,2,499.8,259.03
NR-7863,2026-03-12,Apparel,Web,2,104.32,51.64
